Dia,Mes,Anio,Hora,SO2 ,NO ,PM10,O3 ,CO mg/m3,Benceno,Tolueno,Xileno,NO2 
15,1,2010,15.00,20.00,3.00,5.00,55.00,0.40,2.00,2.00,2.00,7.00
15,1,2010,16.00,21.00,4.00,6.00,54.00,1.00,1.00,2.00,2.00,9.00
15,1,2010,17.00,16.00,3.00,9.00,54.00,0.50,2.00,3.00,2.00,7.00
15,1,2010,18.00,15.00,2.00,7.00,51.00,0.60,1.00,2.00,2.00,8.00
15,1,2010,19.00,13.00,5.00,11.00,42.00,0.70,1.00,2.00,2.00,16.00
15,1,2010,20.00,9.00,3.00,12.00,40.00,0.90,2.00,4.00,2.00,17.00
15,1,2010,21.00,11.00,51.00,19.00,11.00,1.50,2.00,9.00,3.00,51.00
15,1,2010,22.00,14.00,50.00,21.00,7.00,1.40,4.00,22.00,4.00,51.00
15,1,2010,23.00,13.00,11.00,13.00,31.00,0.80,3.00,18.00,5.00,28.00
15,1,2010,24.00,12.00,3.00,8.00,46.00,0.50,2.00,3.00,2.00,15.00
16,1,2010,1.00,12.00,2.00,8.00,41.00,0.50,2.00,3.00,2.00,14.00
16,1,2010,2.00,13.00,2.00,9.00,37.00,0.80,2.00,5.00,3.00,16.00
16,1,2010,3.00,12.00,2.00,11.00,41.00,0.60,2.00,4.00,2.00,14.00
16,1,2010,4.00,10.00,1.00,10.00,48.00,0.60,2.00,4.00,2.00,7.00
16,1,2010,5.00,12.00,1.00,10.00,47.00,0.60,1.00,3.00,2.00,8.00
16,1,2010,6.00,10.00,3.00,9.00,43.00,0.80,2.00,3.00,2.00,11.00
16,1,2010,7.00,9.00,4.00,8.00,37.00,0.70,2.00,3.00,2.00,18.00
16,1,2010,8.00,14.00,7.00,10.00,28.00,0.70,2.00,5.00,2.00,22.00
16,1,2010,9.00,14.00,12.00,14.00,24.00,0.80,2.00,6.00,2.00,30.00
16,1,2010,10.00,13.00,22.00,24.00,24.00,0.80,2.00,8.00,3.00,59.00
16,1,2010,11.00,12.00,10.00,20.00,34.00,0.60,2.00,3.00,2.00,18.00
16,1,2010,12.00,10.00,3.00,15.00,47.00,0.60,1.00,2.00,2.00,7.00
16,1,2010,13.00,11.00,4.00,10.00,51.00,0.60,2.00,2.00,2.00,7.00
16,1,2010,14.00,11.00,1.00,7.00,64.00,0.60,1.00,2.00,2.00,5.00
16,1,2010,15.00,14.00,1.00,8.00,67.00,0.50,1.00,1.00,2.00,6.00
16,1,2010,16.00,17.00,1.00,10.00,75.00,0.60,1.00,1.00,2.00,3.00
16,1,2010,17.00,12.00,1.00,11.00,73.00,0.50,1.00,2.00,2.00,4.00
16,1,2010,18.00,12.00,1.00,14.00,70.00,0.60,1.00,1.00,2.00,4.00
16,1,2010,19.00,15.00,2.00,17.00,58.00,0.60,1.00,2.00,2.00,17.00
16,1,2010,20.00,13.00,2.00,16.00,53.00,0.80,2.00,2.00,2.00,21.00
16,1,2010,21.00,16.00,34.00,20.00,26.00,1.20,2.00,6.00,2.00,50.00
16,1,2010,22.00,20.00,95.00,32.00,7.00,1.60,6.00,32.00,4.00,90.00
19,1,2010,24.00,16.00,3.00,27.00,35.00,0.50,2.00,5.00,2.00,21.00
20,1,2010,1.00,16.00,2.00,22.00,44.00,0.40,2.00,3.00,2.00,14.00
20,1,2010,2.00,17.00,1.00,19.00,50.00,0.30,2.00,2.00,2.00,11.00
20,1,2010,3.00,18.00,2.00,21.00,38.00,0.30,2.00,4.00,2.00,22.00
20,1,2010,4.00,15.00,1.00,18.00,43.00,0.30,2.00,6.00,2.00,16.00
20,1,2010,5.00,14.00,1.00,16.00,52.00,0.40,2.00,6.00,2.00,9.00
20,1,2010,6.00,14.00,3.00,17.00,53.00,0.30,2.00,4.00,2.00,11.00
20,1,2010,7.00,16.00,7.00,19.00,39.00,0.50,2.00,4.00,2.00,28.00
20,1,2010,8.00,18.00,69.00,26.00,10.00,1.00,2.00,9.00,3.00,76.00
20,1,2010,9.00,23.00,116.00,47.00,10.00,1.80,5.00,27.00,7.00,89.00
20,1,2010,10.00,18.00,9.00,25.00,46.00,0.50,3.00,11.00,4.00,34.00
20,1,2010,11.00,18.00,6.00,21.00,60.00,0.50,2.00,2.00,2.00,19.00
20,1,2010,12.00,20.00,4.00,21.00,63.00,0.30,2.00,2.00,2.00,17.00
20,1,2010,13.00,19.00,4.00,20.00,63.00,0.30,2.00,2.00,2.00,16.00
20,1,2010,14.00,16.00,4.00,21.00,67.00,0.40,2.00,2.00,2.00,14.00
20,1,2010,15.00,15.00,2.00,17.00,71.00,0.60,2.00,3.00,2.00,8.00
20,1,2010,16.00,17.00,2.00,17.00,71.00,0.40,1.00,2.00,2.00,6.00
20,1,2010,17.00,16.00,3.00,18.00,66.00,0.30,2.00,2.00,2.00,12.00
20,1,2010,18.00,15.00,4.00,21.00,62.00,0.30,2.00,3.00,2.00,14.00
20,1,2010,19.00,14.00,3.00,23.00,62.00,0.30,2.00,5.00,2.00,16.00
20,1,2010,20.00,15.00,4.00,22.00,55.00,0.30,2.00,4.00,2.00,20.00
20,1,2010,21.00,16.00,4.00,21.00,47.00,0.30,2.00,3.00,2.00,25.00
20,1,2010,22.00,16.00,2.00,27.00,38.00,0.20,2.00,3.00,2.00,31.00
20,1,2010,23.00,14.00,4.00,24.00,47.00,0.20,2.00,3.00,2.00,25.00
20,1,2010,24.00,14.00,1.00,20.00,47.00,0.30,2.00,2.00,2.00,26.00
21,1,2010,1.00,14.00,1.00,21.00,61.00,0.30,1.00,2.00,2.00,14.00
21,1,2010,2.00,13.00,1.00,20.00,51.00,0.20,1.00,2.00,2.00,17.00
21,1,2010,3.00,12.00,1.00,20.00,55.00,0.20,2.00,3.00,2.00,8.00
21,1,2010,4.00,13.00,1.00,22.00,55.00,0.30,1.00,3.00,2.00,5.00
21,1,2010,5.00,14.00,1.00,18.00,54.00,0.20,2.00,3.00,2.00,8.00
21,1,2010,6.00,15.00,1.00,18.00,48.00,0.20,2.00,5.00,2.00,11.00
21,1,2010,7.00,15.00,3.00,19.00,46.00,0.30,2.00,3.00,2.00,20.00
21,1,2010,8.00,17.00,40.00,29.00,16.00,1.00,2.00,6.00,2.00,63.00
21,1,2010,9.00,18.00,74.00,45.00,9.00,1.60,4.00,21.00,7.00,77.00
21,1,2010,10.00,17.00,30.00,34.00,30.00,0.80,3.00,12.00,7.00,50.00
21,1,2010,11.00,16.00,6.00,27.00,55.00,0.40,2.00,3.00,2.00,20.00
21,1,2010,12.00,15.00,3.00,25.00,68.00,0.40,2.00,2.00,2.00,9.00
21,1,2010,13.00,16.00,2.00,21.00,71.00,0.50,1.00,2.00,2.00,6.00
21,1,2010,14.00,17.00,2.00,20.00,72.00,0.40,1.00,2.00,2.00,8.00
21,1,2010,15.00,17.00,2.00,23.00,74.00,0.30,1.00,2.00,2.00,7.00
21,1,2010,16.00,17.00,2.00,24.00,71.00,0.60,2.00,2.00,2.00,9.00
21,1,2010,17.00,16.00,2.00,23.00,73.00,0.40,1.00,2.00,2.00,10.00
21,1,2010,18.00,14.00,3.00,20.00,71.00,0.30,2.00,2.00,2.00,11.00
21,1,2010,19.00,16.00,2.00,22.00,70.00,0.50,2.00,2.00,2.00,13.00
21,1,2010,20.00,17.00,1.00,22.00,70.00,0.50,2.00,2.00,2.00,12.00
21,1,2010,21.00,17.00,1.00,23.00,68.00,0.40,2.00,2.00,2.00,14.00
21,1,2010,22.00,16.00,2.00,24.00,71.00,0.40,1.00,2.00,2.00,14.00
21,1,2010,23.00,14.00,1.00,23.00,71.00,0.30,2.00,2.00,2.00,12.00
21,1,2010,24.00,15.00,3.00,25.00,48.00,0.40,1.00,2.00,2.00,26.00
22,1,2010,1.00,16.00,4.00,24.00,44.00,0.40,2.00,6.00,2.00,25.00
22,1,2010,2.00,16.00,1.00,21.00,55.00,0.20,2.00,4.00,2.00,12.00
22,1,2010,3.00,16.00,1.00,16.00,58.00,0.20,2.00,4.00,2.00,7.00
22,1,2010,4.00,19.00,1.00,17.00,60.00,0.10,1.00,4.00,2.00,6.00
22,1,2010,5.00,15.00,1.00,23.00,55.00,0.20,2.00,141.00,2.00,8.00
22,1,2010,6.00,16.00,1.00,34.00,43.00,0.20,2.00,51.00,2.00,13.00
22,1,2010,7.00,16.00,6.00,33.00,29.00,0.40,2.00,17.00,2.00,28.00
22,1,2010,8.00,17.00,44.00,45.00,10.00,0.90,3.00,17.00,4.00,61.00
22,1,2010,9.00,18.00,79.00,63.00,7.00,1.40,3.00,20.00,4.00,76.00
22,1,2010,10.00,18.00,49.00,55.00,21.00,1.00,3.00,15.00,4.00,59.00
22,1,2010,11.00,16.00,5.00,34.00,65.00,0.20,2.00,5.00,2.00,14.00
22,1,2010,12.00,17.00,3.00,30.00,71.00,0.10,2.00,2.00,2.00,11.00
22,1,2010,13.00,19.00,4.00,25.00,73.00,0.20,2.00,2.00,2.00,10.00
22,1,2010,14.00,18.00,2.00,24.00,76.00,0.10,1.00,2.00,2.00,6.00
22,1,2010,15.00,17.00,1.00,22.00,82.00,0.10,1.00,1.00,2.00,5.00
22,1,2010,16.00,19.00,1.00,24.00,87.00,0.20,1.00,1.00,2.00,8.00
22,1,2010,17.00,19.00,1.00,28.00,89.00,0.20,2.00,4.00,2.00,7.00
22,1,2010,18.00,17.00,1.00,30.00,88.00,0.20,2.00,2.00,2.00,8.00
22,1,2010,19.00,16.00,7.00,31.00,74.00,0.20,1.00,1.00,2.00,20.00
22,1,2010,20.00,17.00,17.00,36.00,42.00,0.60,2.00,5.00,2.00,46.00
22,1,2010,21.00,17.00,3.00,26.00,45.00,0.40,3.00,11.00,5.00,32.00
22,1,2010,22.00,16.00,18.00,26.00,31.00,0.40,2.00,6.00,2.00,49.00
22,1,2010,23.00,16.00,3.00,19.00,44.00,0.30,2.00,5.00,2.00,29.00
22,1,2010,24.00,18.00,4.00,17.00,58.00,0.60,2.00,5.00,3.00,19.00
23,1,2010,1.00,16.00,1.00,14.00,62.00,0.30,2.00,3.00,2.00,12.00
23,1,2010,2.00,18.00,1.00,14.00,64.00,0.20,2.00,2.00,2.00,12.00
23,1,2010,3.00,17.00,1.00,13.00,67.00,0.10,1.00,2.00,2.00,7.00
23,1,2010,4.00,17.00,1.00,10.00,73.00,0.10,1.00,2.00,2.00,4.00
23,1,2010,5.00,16.00,1.00,10.00,66.00,0.30,1.00,11.00,2.00,6.00
23,1,2010,6.00,16.00,1.00,14.00,69.00,0.30,1.00,6.00,2.00,3.00
23,1,2010,7.00,18.00,1.00,15.00,67.00,0.30,1.00,2.00,2.00,6.00
23,1,2010,8.00,20.00,1.00,15.00,59.00,0.40,1.00,2.00,2.00,12.00
23,1,2010,9.00,17.00,5.00,28.00,45.00,0.50,2.00,3.00,2.00,27.00
23,1,2010,10.00,17.00,7.00,22.00,52.00,0.50,2.00,3.00,2.00,22.00
23,1,2010,11.00,18.00,5.00,16.00,59.00,0.70,2.00,2.00,2.00,14.00
23,1,2010,12.00,22.00,46.00,25.00,27.00,0.50,2.00,3.00,2.00,46.00
23,1,2010,13.00,28.00,25.00,19.00,28.00,0.60,2.00,2.00,2.00,46.00
23,1,2010,14.00,20.00,8.00,7.00,54.00,0.70,2.00,27.00,2.00,21.00
23,1,2010,15.00,20.00,3.00,10.00,73.00,0.60,2.00,33.00,2.00,10.00
23,1,2010,16.00,17.00,1.00,12.00,82.00,0.50,2.00,6.00,2.00,4.00
23,1,2010,17.00,13.00,1.00,12.00,85.00,0.50,1.00,2.00,2.00,3.00
23,1,2010,18.00,16.00,1.00,14.00,84.00,0.60,2.00,2.00,2.00,5.00
23,1,2010,19.00,20.00,1.00,16.00,86.00,0.70,1.00,2.00,2.00,5.00
23,1,2010,20.00,18.00,1.00,17.00,86.00,0.70,2.00,2.00,2.00,8.00
23,1,2010,21.00,18.00,1.00,16.00,86.00,0.70,2.00,2.00,2.00,8.00
23,1,2010,22.00,18.00,1.00,17.00,82.00,0.60,1.00,2.00,2.00,11.00
23,1,2010,23.00,18.00,2.00,19.00,77.00,0.70,2.00,3.00,2.00,16.00
23,1,2010,24.00,16.00,1.00,19.00,78.00,0.50,2.00,5.00,2.00,16.00
24,1,2010,1.00,13.00,1.00,16.00,86.00,0.50,2.00,3.00,2.00,7.00
24,1,2010,2.00,14.00,1.00,19.00,90.00,0.50,2.00,2.00,2.00,5.00
24,1,2010,3.00,16.00,1.00,18.00,90.00,0.60,1.00,1.00,2.00,5.00
24,1,2010,4.00,16.00,2.00,17.00,79.00,0.60,2.00,2.00,2.00,10.00
24,1,2010,5.00,15.00,1.00,17.00,75.00,0.50,2.00,3.00,2.00,7.00
24,1,2010,6.00,12.00,1.00,17.00,72.00,0.60,2.00,5.00,2.00,13.00
24,1,2010,7.00,15.00,1.00,19.00,81.00,0.40,2.00,3.00,2.00,10.00
24,1,2010,8.00,17.00,2.00,21.00,75.00,0.50,1.00,2.00,2.00,18.00
24,1,2010,9.00,16.00,2.00,43.00,72.00,0.50,2.00,2.00,2.00,20.00
24,1,2010,10.00,16.00,1.00,24.00,85.00,0.40,2.00,14.00,2.00,9.00
24,1,2010,11.00,16.00,1.00,23.00,89.00,0.40,2.00,19.00,2.00,6.00
24,1,2010,12.00,16.00,1.00,23.00,94.00,0.30,1.00,29.00,2.00,5.00
24,1,2010,13.00,19.00,2.00,23.00,90.00,0.40,2.00,9.00,2.00,8.00
24,1,2010,14.00,18.00,1.00,20.00,95.00,0.30,1.00,4.00,2.00,3.00
24,1,2010,15.00,18.00,1.00,18.00,94.00,0.30,1.00,4.00,2.00,4.00
24,1,2010,16.00,18.00,1.00,22.00,96.00,0.30,1.00,2.00,2.00,2.00
24,1,2010,17.00,16.00,1.00,22.00,95.00,0.30,2.00,2.00,2.00,2.00
24,1,2010,18.00,15.00,1.00,18.00,95.00,0.20,1.00,2.00,2.00,1.00
24,1,2010,19.00,16.00,1.00,20.00,88.00,0.30,2.00,2.00,2.00,10.00
24,1,2010,20.00,16.00,1.00,20.00,84.00,0.30,2.00,2.00,2.00,13.00
24,1,2010,21.00,17.00,1.00,23.00,87.00,0.30,2.00,3.00,2.00,11.00
24,1,2010,22.00,16.00,1.00,19.00,95.00,0.40,2.00,2.00,2.00,5.00
24,1,2010,23.00,16.00,1.00,14.00,96.00,0.40,2.00,2.00,2.00,4.00
24,1,2010,24.00,16.00,1.00,14.00,97.00,0.20,2.00,2.00,2.00,3.00
25,1,2010,1.00,17.00,1.00,14.00,98.00,0.20,2.00,2.00,2.00,2.00
25,1,2010,2.00,17.00,1.00,11.00,99.00,0.20,1.00,2.00,2.00,2.00
25,1,2010,3.00,15.00,1.00,17.00,98.00,0.10,1.00,2.00,2.00,1.00
25,1,2010,4.00,15.00,1.00,10.00,100.00,0.20,2.00,2.00,2.00,1.00
25,1,2010,5.00,16.00,1.00,11.00,99.00,0.20,1.00,2.00,2.00,1.00
25,1,2010,6.00,15.00,1.00,15.00,97.00,0.10,2.00,2.00,2.00,1.00
25,1,2010,7.00,14.00,1.00,9.00,94.00,0.20,1.00,2.00,2.00,5.00
25,1,2010,8.00,15.00,1.00,19.00,88.00,0.20,2.00,2.00,2.00,10.00
25,1,2010,9.00,17.00,5.00,20.00,72.00,0.30,2.00,2.00,2.00,25.00
25,1,2010,10.00,16.00,2.00,16.00,78.00,0.30,2.00,3.00,2.00,20.00
25,1,2010,11.00,16.00,2.00,15.00,85.00,0.20,2.00,2.00,2.00,14.00
25,1,2010,12.00,16.00,3.00,15.00,88.00,0.30,2.00,2.00,2.00,12.00
25,1,2010,13.00,20.00,3.00,17.00,81.00,0.20,2.00,2.00,2.00,16.00
25,1,2010,14.00,18.00,4.00,18.00,85.00,0.10,2.00,2.00,2.00,13.00
25,1,2010,15.00,18.00,2.00,18.00,87.00,0.20,2.00,2.00,2.00,11.00
25,1,2010,16.00,16.00,2.00,20.00,86.00,0.10,2.00,2.00,2.00,13.00
25,1,2010,17.00,18.00,4.00,16.00,83.00,0.20,2.00,2.00,2.00,15.00
25,1,2010,18.00,19.00,2.00,19.00,83.00,0.20,2.00,2.00,2.00,14.00
25,1,2010,19.00,17.00,2.00,21.00,82.00,0.10,2.00,3.00,2.00,13.00
25,1,2010,20.00,18.00,2.00,17.00,79.00,0.20,2.00,3.00,2.00,17.00
25,1,2010,21.00,17.00,1.00,21.00,83.00,0.20,2.00,3.00,2.00,14.00
25,1,2010,22.00,16.00,3.00,20.00,77.00,0.20,2.00,4.00,2.00,21.00
25,1,2010,23.00,17.00,1.00,20.00,79.00,0.10,2.00,4.00,2.00,13.00
25,1,2010,24.00,17.00,1.00,17.00,85.00,0.10,2.00,2.00,2.00,8.00
26,1,2010,1.00,17.00,1.00,13.00,92.00,0.20,2.00,2.00,2.00,4.00
26,1,2010,2.00,17.00,1.00,14.00,92.00,0.20,1.00,2.00,2.00,3.00
26,1,2010,3.00,17.00,1.00,16.00,88.00,0.20,1.00,2.00,2.00,4.00
26,1,2010,4.00,14.00,1.00,19.00,91.00,0.10,1.00,2.00,2.00,3.00
26,1,2010,5.00,16.00,1.00,14.00,97.00,0.10,1.00,2.00,2.00,1.00
26,1,2010,6.00,15.00,1.00,15.00,97.00,0.10,1.00,2.00,2.00,1.00
26,1,2010,7.00,16.00,1.00,14.00,92.00,0.20,1.00,2.00,2.00,6.00
26,1,2010,8.00,17.00,2.00,21.00,78.00,0.30,2.00,2.00,2.00,17.00
26,1,2010,9.00,17.00,2.00,18.00,79.00,0.10,2.00,3.00,2.00,21.00
26,1,2010,10.00,16.00,2.00,18.00,82.00,0.30,2.00,3.00,2.00,17.00
26,1,2010,11.00,16.00,3.00,20.00,81.00,0.30,2.00,3.00,2.00,18.00
26,1,2010,12.00,16.00,5.00,18.00,80.00,0.20,2.00,4.00,2.00,19.00
26,1,2010,13.00,16.00,3.00,17.00,84.00,0.20,2.00,3.00,2.00,15.00
26,1,2010,14.00,17.00,3.00,19.00,83.00,0.10,2.00,12.00,2.00,15.00
26,1,2010,15.00,17.00,4.00,15.00,76.00,0.10,2.00,4.00,2.00,20.00
26,1,2010,16.00,17.00,5.00,14.00,80.00,0.20,2.00,5.00,2.00,16.00
26,1,2010,17.00,17.00,2.00,22.00,79.00,0.20,2.00,3.00,2.00,14.00
26,1,2010,18.00,17.00,3.00,19.00,80.00,0.20,2.00,3.00,2.00,17.00
26,1,2010,19.00,16.00,2.00,23.00,78.00,0.20,2.00,3.00,2.00,17.00
26,1,2010,20.00,17.00,2.00,20.00,78.00,0.30,2.00,2.00,2.00,16.00
26,1,2010,21.00,17.00,2.00,21.00,81.00,0.20,2.00,4.00,2.00,15.00
26,1,2010,22.00,16.00,1.00,19.00,84.00,0.10,2.00,3.00,2.00,11.00
26,1,2010,23.00,14.00,1.00,21.00,83.00,0.10,2.00,2.00,2.00,11.00
26,1,2010,24.00,17.00,1.00,18.00,87.00,0.20,2.00,2.00,2.00,6.00
27,1,2010,1.00,18.00,1.00,13.00,90.00,0.10,1.00,2.00,2.00,3.00
27,1,2010,2.00,18.00,1.00,18.00,90.00,0.10,1.00,1.00,2.00,2.00
27,1,2010,3.00,17.00,1.00,5.00,95.00,0.10,2.00,1.00,2.00,1.00
27,1,2010,4.00,16.00,1.00,11.00,96.00,0.10,1.00,1.00,2.00,1.00
27,1,2010,5.00,15.00,1.00,14.00,95.00,0.10,1.00,1.00,2.00,1.00
27,1,2010,6.00,15.00,1.00,8.00,94.00,0.10,1.00,1.00,2.00,1.00
27,1,2010,7.00,15.00,1.00,8.00,90.00,0.10,1.00,2.00,2.00,3.00
27,1,2010,8.00,18.00,11.00,14.00,66.00,0.40,2.00,2.00,2.00,27.00
27,1,2010,9.00,18.00,36.00,23.00,24.00,0.90,2.00,9.00,4.00,78.00
27,1,2010,10.00,19.00,6.00,16.00,74.00,0.40,2.00,8.00,3.00,27.00
27,1,2010,11.00,18.00,3.00,18.00,87.00,0.20,2.00,2.00,2.00,11.00
27,1,2010,12.00,19.00,3.00,19.00,84.00,0.20,2.00,2.00,2.00,15.00
27,1,2010,13.00,18.00,3.00,23.00,84.00,0.10,2.00,2.00,2.00,14.00
27,1,2010,14.00,19.00,3.00,22.00,88.00,0.20,2.00,2.00,2.00,13.00
27,1,2010,15.00,18.00,2.00,19.00,91.00,0.20,2.00,2.00,2.00,9.00
27,1,2010,16.00,16.00,1.00,22.00,89.00,0.10,2.00,2.00,2.00,8.00
27,1,2010,17.00,16.00,2.00,19.00,89.00,0.10,2.00,2.00,2.00,9.00
27,1,2010,18.00,16.00,3.00,16.00,75.00,0.20,2.00,2.00,2.00,20.00
27,1,2010,19.00,19.00,4.00,23.00,75.00,0.30,2.00,3.00,2.00,21.00
27,1,2010,20.00,12.00,3.00,19.00,77.00,0.50,2.00,4.00,2.00,17.00
27,1,2010,21.00,14.00,8.00,22.00,67.00,0.40,2.00,3.00,2.00,30.00
27,1,2010,22.00,18.00,2.00,18.00,78.00,0.40,2.00,3.00,2.00,16.00
27,1,2010,23.00,18.00,4.00,14.00,75.00,0.40,2.00,3.00,2.00,19.00
27,1,2010,24.00,17.00,1.00,12.00,81.00,0.20,2.00,4.00,2.00,10.00
28,1,2010,1.00,17.00,1.00,12.00,82.00,0.10,2.00,3.00,2.00,9.00
28,1,2010,2.00,17.00,1.00,12.00,83.00,0.10,2.00,2.00,2.00,6.00
28,1,2010,3.00,18.00,1.00,10.00,86.00,0.10,2.00,2.00,2.00,2.00
28,1,2010,4.00,18.00,1.00,9.00,79.00,0.10,2.00,2.00,2.00,4.00
28,1,2010,5.00,19.00,1.00,9.00,74.00,0.10,2.00,2.00,2.00,6.00
28,1,2010,6.00,18.00,1.00,11.00,72.00,0.10,2.00,3.00,2.00,8.00
28,1,2010,7.00,17.00,3.00,13.00,68.00,0.10,2.00,3.00,2.00,14.00
28,1,2010,8.00,17.00,5.00,11.00,60.00,0.10,2.00,3.00,2.00,28.00
28,1,2010,9.00,19.00,6.00,11.00,48.00,0.20,2.00,5.00,2.00,41.00
28,1,2010,15.00,21.00,4.00,18.00,80.00,0.20,50.00,64.00,81.00,18.00
28,1,2010,16.00,21.00,2.00,12.00,83.00,0.10,2.00,2.00,2.00,11.00
28,1,2010,17.00,20.00,3.00,23.00,78.00,0.10,2.00,2.00,2.00,18.00
28,1,2010,18.00,18.00,4.00,15.00,70.00,0.10,2.00,2.00,2.00,27.00
28,1,2010,19.00,18.00,5.00,19.00,70.00,0.10,2.00,2.00,2.00,28.00
28,1,2010,20.00,16.00,1.00,20.00,82.00,0.40,2.00,2.00,2.00,15.00
28,1,2010,21.00,17.00,11.00,25.00,52.00,0.50,3.00,8.00,6.00,46.00
28,1,2010,22.00,19.00,2.00,23.00,66.00,0.20,2.00,5.00,2.00,30.00
28,1,2010,23.00,18.00,6.00,22.00,55.00,0.30,2.00,4.00,3.00,35.00
28,1,2010,24.00,19.00,2.00,16.00,80.00,0.10,2.00,4.00,2.00,20.00
29,1,2010,1.00,19.00,1.00,14.00,91.00,0.10,2.00,3.00,2.00,12.00
29,1,2010,2.00,17.00,1.00,14.00,87.00,0.10,2.00,6.00,2.00,12.00
29,1,2010,3.00,19.00,2.00,15.00,74.00,0.10,2.00,4.00,2.00,16.00
29,1,2010,4.00,18.00,1.00,10.00,89.00,0.10,2.00,3.00,2.00,4.00
29,1,2010,5.00,17.00,1.00,12.00,87.00,0.10,2.00,3.00,2.00,6.00
29,1,2010,6.00,16.00,1.00,11.00,77.00,0.10,2.00,4.00,2.00,13.00
29,1,2010,7.00,18.00,4.00,17.00,62.00,0.30,2.00,7.00,2.00,30.00
29,1,2010,8.00,19.00,25.00,21.00,23.00,0.60,2.00,8.00,4.00,71.00
29,1,2010,9.00,21.00,84.00,35.00,10.00,1.30,4.00,18.00,8.00,96.00
29,1,2010,10.00,21.00,80.00,35.00,17.00,1.30,5.00,25.00,11.00,95.00
29,1,2010,11.00,19.00,7.00,19.00,74.00,0.20,3.00,14.00,5.00,28.00
29,1,2010,12.00,23.00,6.00,14.00,83.00,0.20,2.00,4.00,2.00,19.00
29,1,2010,13.00,20.00,2.00,11.00,94.00,0.20,2.00,2.00,2.00,15.00
29,1,2010,14.00,19.00,7.00,9.00,90.00,0.20,2.00,2.00,2.00,16.00
29,1,2010,15.00,20.00,1.00,7.00,95.00,0.10,2.00,2.00,2.00,7.00
29,1,2010,16.00,18.00,2.00,10.00,92.00,0.30,2.00,2.00,2.00,10.00
29,1,2010,17.00,18.00,1.00,8.00,96.00,0.10,2.00,2.00,2.00,8.00
29,1,2010,18.00,18.00,1.00,8.00,94.00,0.10,2.00,2.00,2.00,9.00
29,1,2010,19.00,16.00,1.00,11.00,95.00,0.10,2.00,2.00,2.00,7.00
29,1,2010,20.00,19.00,1.00,11.00,90.00,0.10,2.00,2.00,2.00,13.00
29,1,2010,21.00,17.00,3.00,12.00,87.00,0.10,2.00,2.00,2.00,16.00
29,1,2010,22.00,17.00,1.00,15.00,88.00,0.10,2.00,3.00,2.00,14.00
29,1,2010,23.00,17.00,1.00,10.00,90.00,0.10,2.00,2.00,2.00,11.00
29,1,2010,24.00,16.00,1.00,8.00,101.00,0.10,2.00,2.00,2.00,7.00
30,1,2010,1.00,16.00,1.00,7.00,97.00,0.10,2.00,2.00,2.00,9.00
30,1,2010,2.00,18.00,1.00,7.00,93.00,0.10,2.00,2.00,2.00,11.00
30,1,2010,3.00,19.00,1.00,7.00,85.00,0.10,2.00,142.00,2.00,14.00
30,1,2010,4.00,19.00,1.00,9.00,71.00,0.10,2.00,112.00,2.00,21.00
30,1,2010,5.00,18.00,2.00,12.00,73.00,0.10,2.00,19.00,2.00,21.00
30,1,2010,6.00,16.00,9.00,12.00,57.00,0.10,2.00,10.00,2.00,36.00
30,1,2010,7.00,18.00,3.00,17.00,74.00,0.10,2.00,13.00,3.00,23.00
30,1,2010,8.00,18.00,1.00,12.00,91.00,0.10,2.00,2.00,2.00,9.00
30,1,2010,9.00,18.00,1.00,14.00,88.00,0.10,2.00,2.00,2.00,11.00
30,1,2010,10.00,18.00,4.00,14.00,87.00,0.20,2.00,2.00,2.00,13.00
30,1,2010,11.00,18.00,2.00,14.00,85.00,0.20,2.00,2.00,2.00,12.00
30,1,2010,12.00,17.00,3.00,15.00,91.00,0.10,2.00,2.00,2.00,13.00
30,1,2010,13.00,21.00,7.00,15.00,90.00,0.20,2.00,2.00,2.00,19.00
30,1,2010,14.00,58.00,11.00,22.00,79.00,0.30,4.00,12.00,4.00,35.00
30,1,2010,15.00,26.00,11.00,22.00,78.00,0.20,3.00,6.00,2.00,34.00
30,1,2010,16.00,27.00,6.00,22.00,85.00,0.10,3.00,7.00,3.00,22.00
30,1,2010,17.00,20.00,7.00,22.00,80.00,0.10,3.00,6.00,3.00,26.00
30,1,2010,18.00,35.00,9.00,25.00,71.00,0.20,3.00,6.00,2.00,39.00
30,1,2010,19.00,28.00,9.00,24.00,71.00,0.20,3.00,7.00,3.00,35.00
30,1,2010,20.00,20.00,11.00,24.00,68.00,0.10,2.00,5.00,2.00,39.00
30,1,2010,21.00,20.00,10.00,23.00,62.00,0.20,3.00,9.00,3.00,40.00
30,1,2010,22.00,20.00,7.00,24.00,51.00,0.20,3.00,9.00,6.00,44.00
30,1,2010,23.00,19.00,10.00,22.00,41.00,0.30,3.00,7.00,3.00,53.00
30,1,2010,24.00,20.00,6.00,18.00,40.00,0.30,2.00,8.00,3.00,47.00
31,1,2010,1.00,22.00,3.00,18.00,49.00,0.20,3.00,9.00,6.00,38.00
31,1,2010,2.00,19.00,7.00,20.00,30.00,0.30,3.00,11.00,4.00,50.00
31,1,2010,3.00,18.00,3.00,7.00,48.00,0.10,3.00,11.00,6.00,31.00
31,1,2010,4.00,18.00,1.00,13.00,64.00,0.10,2.00,3.00,2.00,16.00
